age,job,okok,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
35,technician,single,secondary,no,300.0,yes,no,unknown,9.0,may,338.0,4.0,-1.0,0.0,unknown,no
57,self-employed,married,tertiary,yes,-3313.0,yes,yes,unknown,9.0,may,153.0,1.0,-1.0,0.0,unknown,no
49,blue-collar,married,primary,no,352.0,yes,no,unknown,9.0,may,188.0,2.0,-1.0,0.0,unknown,no
23,services,single,secondary,no,105.0,yes,yes,unknown,9.0,may,305.0,2.0,-1.0,0.0,unknown,no
49,housemaid,divorced,primary,no,164.0,yes,no,unknown,9.0,may,1080.0,5.0,-1.0,0.0,unknown,no
35,management,single,tertiary,no,-202.0,yes,no,unknown,9.0,may,1461.0,2.0,-1.0,0.0,unknown,no
38,technician,single,tertiary,no,-256.0,yes,no,unknown,9.0,may,116.0,1.0,-1.0,0.0,unknown,no
39,entrepreneur,married,secondary,no,1261.0,yes,no,unknown,9.0,may,129.0,2.0,-1.0,0.0,unknown,no
27,self-employed,single,tertiary,no,-503.0,yes,no,unknown,9.0,may,98.0,3.0,-1.0,0.0,unknown,no
37,blue-collar,married,secondary,no,790.0,no,no,unknown,9.0,may,262.0,1.0,-1.0,0.0,unknown,no
57,management,married,secondary,no,0.0,yes,no,unknown,9.0,may,147.0,7.0,-1.0,0.0,unknown,no
38,entrepreneur,single,tertiary,no,638.0,yes,no,unknown,9.0,may,150.0,1.0,-1.0,0.0,unknown,no
26,technician,married,secondary,no,47.0,yes,no,unknown,9.0,may,282.0,2.0,-1.0,0.0,unknown,no
46,entrepreneur,married,unknown,no,242.0,yes,no,unknown,9.0,may,332.0,2.0,-1.0,0.0,unknown,no
44,admin.,married,secondary,no,469.0,yes,no,unknown,9.0,may,88.0,4.0,-1.0,0.0,unknown,no
44,blue-collar,married,primary,no,271.0,yes,yes,unknown,9.0,may,94.0,1.0,-1.0,0.0,unknown,no
28,blue-collar,married,secondary,no,948.0,yes,no,unknown,9.0,may,455.0,1.0,-1.0,0.0,unknown,no
37,admin.,married,secondary,no,-356.0,no,yes,unknown,9.0,may,49.0,1.0,-1.0,0.0,unknown,no
43,technician,single,secondary,no,336.0,yes,no,unknown,9.0,may,181.0,1.0,-1.0,0.0,unknown,no
25,admin.,single,secondary,no,61.0,yes,no,unknown,9.0,may,345.0,9.0,-1.0,0.0,unknown,no
34,blue-collar,single,primary,no,359.0,yes,no,unknown,9.0,may,154.0,3.0,-1.0,0.0,unknown,no
39,blue-collar,married,primary,no,105.0,yes,no,unknown,9.0,may,294.0,2.0,-1.0,0.0,unknown,no
35,management,single,secondary,no,6809.0,yes,no,unknown,9.0,may,750.0,7.0,-1.0,0.0,unknown,no
32,services,married,secondary,no,59.0,yes,yes,unknown,9.0,may,202.0,2.0,-1.0,0.0,unknown,no
31,services,married,secondary,no,0.0,no,yes,unknown,9.0,may,81.0,6.0,-1.0,0.0,unknown,no
42,blue-collar,married,primary,no,0.0,yes,no,unknown,9.0,may,214.0,2.0,-1.0,0.0,unknown,no
31,blue-collar,single,secondary,no,216.0,yes,no,unknown,9.0,may,128.0,1.0,-1.0,0.0,unknown,no
30,technician,single,tertiary,no,2530.0,yes,no,unknown,9.0,may,70.0,1.0,-1.0,0.0,unknown,no
29,admin.,single,secondary,no,356.0,yes,no,unknown,9.0,may,106.0,1.0,-1.0,0.0,unknown,no
29,admin.,single,secondary,yes,-228.0,yes,no,unknown,9.0,may,279.0,1.0,-1.0,0.0,unknown,no
36,blue-collar,married,secondary,no,198.0,yes,no,unknown,9.0,may,400.0,2.0,-1.0,0.0,unknown,no
41,services,married,secondary,no,510.0,yes,no,unknown,9.0,may,231.0,2.0,-1.0,0.0,unknown,no
37,blue-collar,single,secondary,no,223.0,yes,no,unknown,9.0,may,175.0,2.0,-1.0,0.0,unknown,no
32,management,single,tertiary,no,4.0,yes,no,unknown,9.0,may,179.0,2.0,-1.0,0.0,unknown,no
39,entrepreneur,married,tertiary,no,338.0,yes,no,unknown,9.0,may,107.0,4.0,-1.0,0.0,unknown,no
31,management,single,tertiary,no,0.0,yes,no,unknown,9.0,may,94.0,3.0,-1.0,0.0,unknown,no
33,blue-collar,single,secondary,no,328.0,yes,no,unknown,9.0,may,142.0,2.0,-1.0,0.0,unknown,no
30,technician,single,tertiary,no,255.0,yes,no,unknown,9.0,may,119.0,2.0,-1.0,0.0,unknown,no
24,student,single,secondary,no,304.0,no,no,unknown,9.0,may,180.0,3.0,-1.0,0.0,unknown,no
55,blue-collar,married,secondary,no,-256.0,yes,yes,unknown,9.0,may,136.0,2.0,-1.0,0.0,unknown,no
27,services,single,secondary,no,683.0,yes,no,unknown,9.0,may,44.0,3.0,-1.0,0.0,unknown,no
47,management,divorced,tertiary,no,84.0,yes,no,unknown,9.0,may,229.0,5.0,-1.0,0.0,unknown,no
29,blue-collar,married,primary,no,608.0,yes,no,unknown,9.0,may,184.0,2.0,-1.0,0.0,unknown,no
56,management,married,secondary,no,230.0,no,no,unknown,9.0,may,73.0,4.0,-1.0,0.0,unknown,no
31,management,single,tertiary,no,12.0,yes,no,unknown,9.0,may,330.0,4.0,-1.0,0.0,unknown,no
46,blue-collar,married,primary,no,881.0,yes,no,unknown,9.0,may,126.0,2.0,-1.0,0.0,unknown,no
47,technician,single,unknown,no,77.0,yes,no,unknown,9.0,may,83.0,4.0,-1.0,0.0,unknown,no
29,student,single,secondary,no,510.0,yes,no,unknown,9.0,may,25.0,6.0,-1.0,0.0,unknown,no
35,admin.,divorced,tertiary,no,1555.0,yes,no,unknown,9.0,may,26.0,2.0,-1.0,0.0,unknown,no
31,services,single,secondary,yes,68.0,yes,no,unknown,9.0,may,169.0,2.0,-1.0,0.0,unknown,no
29,admin.,single,secondary,no,43.0,yes,no,unknown,9.0,may,179.0,2.0,-1.0,0.0,unknown,no
48,admin.,divorced,unknown,no,244.0,yes,no,unknown,9.0,may,280.0,1.0,-1.0,0.0,unknown,no
59,blue-collar,married,secondary,no,1376.0,no,yes,unknown,9.0,may,61.0,4.0,-1.0,0.0,unknown,no
44,management,married,tertiary,no,392.0,yes,no,unknown,9.0,may,124.0,2.0,-1.0,0.0,unknown,no
30,admin.,single,tertiary,no,-396.0,yes,no,unknown,9.0,may,89.0,2.0,-1.0,0.0,unknown,no
50,blue-collar,married,primary,no,89.0,yes,no,unknown,9.0,may,210.0,3.0,-1.0,0.0,unknown,no
25,admin.,married,secondary,no,10.0,yes,no,unknown,9.0,may,393.0,2.0,-1.0,0.0,unknown,no
32,blue-collar,married,secondary,no,150.0,yes,no,unknown,9.0,may,1178.0,4.0,-1.0,0.0,unknown,no
49,blue-collar,married,primary,no,1387.0,yes,yes,unknown,9.0,may,161.0,2.0,-1.0,0.0,unknown,no
38,admin.,married,secondary,no,253.0,yes,no,unknown,9.0,may,515.0,4.0,-1.0,0.0,unknown,no
29,blue-collar,single,secondary,no,853.0,yes,no,unknown,9.0,may,177.0,2.0,-1.0,0.0,unknown,no
51,management,married,tertiary,no,91.0,yes,no,unknown,9.0,may,178.0,2.0,-1.0,0.0,unknown,no
29,blue-collar,single,secondary,no,348.0,yes,no,unknown,9.0,may,185.0,2.0,-1.0,0.0,unknown,no
32,admin.,divorced,secondary,no,43.0,yes,no,unknown,9.0,may,218.0,2.0,-1.0,0.0,unknown,no
43,unemployed,married,primary,no,-178.0,yes,no,unknown,9.0,may,191.0,2.0,-1.0,0.0,unknown,no
34,blue-collar,married,secondary,no,2137.0,no,no,unknown,9.0,may,245.0,4.0,-1.0,0.0,unknown,no
37,blue-collar,married,primary,no,1160.0,yes,no,unknown,9.0,may,255.0,2.0,-1.0,0.0,unknown,no
29,admin.,single,secondary,no,3986.0,yes,no,unknown,9.0,may,488.0,2.0,-1.0,0.0,unknown,no
39,services,single,secondary,no,126.0,yes,no,unknown,9.0,may,211.0,2.0,-1.0,0.0,unknown,no
34,blue-collar,married,secondary,no,6411.0,yes,yes,unknown,9.0,may,226.0,2.0,-1.0,0.0,unknown,no
28,technician,married,secondary,no,655.0,yes,no,unknown,9.0,may,179.0,2.0,-1.0,0.0,unknown,no
37,blue-collar,married,primary,no,2378.0,yes,no,unknown,9.0,may,460.0,2.0,-1.0,0.0,unknown,no
29,blue-collar,married,secondary,no,15.0,yes,yes,unknown,9.0,may,432.0,2.0,-1.0,0.0,unknown,no
25,admin.,single,secondary,no,96.0,yes,no,unknown,9.0,may,176.0,2.0,-1.0,0.0,unknown,no
33,blue-collar,married,primary,no,191.0,yes,no,unknown,9.0,may,162.0,2.0,-1.0,0.0,unknown,no
34,admin.,single,secondary,no,391.0,yes,no,unknown,9.0,may,192.0,2.0,-1.0,0.0,unknown,no
50,blue-collar,divorced,primary,no,31.0,yes,no,unknown,9.0,may,237.0,3.0,-1.0,0.0,unknown,no
35,blue-collar,married,secondary,no,73.0,no,no,unknown,9.0,may,134.0,3.0,-1.0,0.0,unknown,no
53,management,divorced,tertiary,no,0.0,no,no,unknown,9.0,may,44.0,2.0,-1.0,0.0,unknown,no
41,blue-collar,single,primary,no,156.0,yes,no,unknown,9.0,may,47.0,5.0,-1.0,0.0,unknown,no
48,blue-collar,married,primary,no,231.0,yes,no,unknown,9.0,may,752.0,3.0,-1.0,0.0,unknown,no
32,blue-collar,single,secondary,no,-83.0,yes,no,unknown,9.0,may,116.0,3.0,-1.0,0.0,unknown,no
38,self-employed,married,secondary,no,138.0,no,no,unknown,9.0,may,182.0,3.0,-1.0,0.0,unknown,no
57,blue-collar,married,secondary,no,221.0,yes,no,unknown,9.0,may,122.0,2.0,-1.0,0.0,unknown,no
50,management,married,tertiary,no,3284.0,yes,no,unknown,9.0,may,51.0,3.0,-1.0,0.0,unknown,no
40,management,married,tertiary,no,4190.0,no,no,unknown,9.0,may,260.0,4.0,-1.0,0.0,unknown,no
45,management,single,tertiary,no,5694.0,yes,no,unknown,9.0,may,214.0,2.0,-1.0,0.0,unknown,no
34,blue-collar,single,secondary,no,297.0,yes,no,unknown,9.0,may,407.0,4.0,-1.0,0.0,unknown,no
32,blue-collar,married,primary,no,-89.0,yes,no,unknown,9.0,may,389.0,2.0,-1.0,0.0,unknown,no
28,admin.,single,secondary,no,244.0,yes,no,unknown,9.0,may,31.0,3.0,-1.0,0.0,unknown,no
30,services,married,secondary,no,152.0,yes,no,unknown,9.0,may,115.0,2.0,-1.0,0.0,unknown,no
41,management,single,tertiary,no,1696.0,yes,no,unknown,9.0,may,878.0,3.0,-1.0,0.0,unknown,no
36,blue-collar,married,unknown,no,714.0,no,no,unknown,9.0,may,277.0,3.0,-1.0,0.0,unknown,no
49,services,divorced,secondary,no,315.0,yes,no,unknown,9.0,may,117.0,2.0,-1.0,0.0,unknown,no
32,self-employed,married,tertiary,no,312.0,yes,no,unknown,9.0,may,262.0,2.0,-1.0,0.0,unknown,no
53,management,married,tertiary,no,913.0,yes,no,unknown,9.0,may,244.0,4.0,-1.0,0.0,unknown,no
44,unemployed,married,secondary,no,-407.0,yes,no,unknown,9.0,may,119.0,2.0,-1.0,0.0,unknown,no
34,entrepreneur,divorced,tertiary,no,338.0,yes,no,unknown,9.0,may,162.0,2.0,-1.0,0.0,unknown,no
56,admin.,divorced,secondary,yes,-435.0,yes,yes,unknown,9.0,may,185.0,2.0,-1.0,0.0,unknown,no
27,technician,single,secondary,no,769.0,yes,no,unknown,9.0,may,317.0,2.0,-1.0,0.0,unknown,no
32,blue-collar,married,secondary,no,120.0,yes,yes,unknown,9.0,may,214.0,3.0,-1.0,0.0,unknown,no
43,blue-collar,single,primary,no,0.0,no,no,unknown,9.0,may,71.0,3.0,-1.0,0.0,unknown,no
34,admin.,divorced,primary,no,9569.0,yes,no,unknown,9.0,may,43.0,2.0,-1.0,0.0,unknown,no
35,self-employed,married,secondary,no,351.0,yes,no,unknown,9.0,may,298.0,2.0,-1.0,0.0,unknown,no
28,admin.,married,secondary,no,2.0,yes,no,unknown,9.0,may,167.0,1.0,-1.0,0.0,unknown,no
52,management,married,primary,no,226.0,yes,no,unknown,9.0,may,86.0,4.0,-1.0,0.0,unknown,no
36,blue-collar,married,primary,no,95.0,yes,no,unknown,9.0,may,255.0,2.0,-1.0,0.0,unknown,no
35,management,single,tertiary,no,123.0,yes,no,unknown,9.0,may,83.0,3.0,-1.0,0.0,unknown,no
30,admin.,married,secondary,no,15.0,yes,no,unknown,9.0,may,257.0,1.0,-1.0,0.0,unknown,no
23,management,single,unknown,no,375.0,yes,no,unknown,9.0,may,194.0,3.0,-1.0,0.0,unknown,no
37,entrepreneur,divorced,secondary,no,1190.0,yes,no,unknown,9.0,may,268.0,3.0,-1.0,0.0,unknown,no
29,services,single,secondary,no,487.0,yes,yes,unknown,9.0,may,176.0,2.0,-1.0,0.0,unknown,no
28,self-employed,single,secondary,no,123.0,yes,no,unknown,9.0,may,97.0,1.0,-1.0,0.0,unknown,no
56,services,divorced,tertiary,no,2272.0,yes,no,unknown,9.0,may,263.0,5.0,-1.0,0.0,unknown,no
27,admin.,married,secondary,no,133.0,yes,yes,unknown,9.0,may,338.0,4.0,-1.0,0.0,unknown,no
33,blue-collar,single,primary,no,447.0,yes,no,unknown,9.0,may,180.0,2.0,-1.0,0.0,unknown,no
53,blue-collar,married,primary,no,-864.0,yes,no,unknown,9.0,may,322.0,5.0,-1.0,0.0,unknown,no
47,blue-collar,married,secondary,no,8.0,no,no,unknown,9.0,may,64.0,4.0,-1.0,0.0,unknown,no
50,services,married,secondary,no,107.0,yes,no,unknown,9.0,may,71.0,4.0,-1.0,0.0,unknown,no
31,admin.,single,secondary,no,620.0,no,no,unknown,9.0,may,166.0,3.0,-1.0,0.0,unknown,no
31,blue-collar,married,secondary,no,42.0,yes,no,unknown,9.0,may,210.0,3.0,-1.0,0.0,unknown,no
37,management,married,tertiary,no,-120.0,yes,no,unknown,9.0,may,77.0,2.0,-1.0,0.0,unknown,no
37,management,single,tertiary,no,493.0,yes,no,unknown,9.0,may,328.0,7.0,-1.0,0.0,unknown,no
48,unemployed,married,primary,no,296.0,yes,no,unknown,9.0,may,164.0,8.0,-1.0,0.0,unknown,no
31,management,single,tertiary,no,6248.0,yes,no,unknown,9.0,may,154.0,2.0,-1.0,0.0,unknown,no
34,technician,married,secondary,no,484.0,no,no,unknown,9.0,may,84.0,4.0,-1.0,0.0,unknown,no
32,blue-collar,single,primary,no,12.0,yes,no,unknown,9.0,may,153.0,4.0,-1.0,0.0,unknown,no
54,management,married,tertiary,no,154.0,no,no,unknown,9.0,may,155.0,3.0,-1.0,0.0,unknown,no
31,management,single,tertiary,no,606.0,yes,no,unknown,9.0,may,111.0,2.0,-1.0,0.0,unknown,no
55,services,married,secondary,no,560.0,yes,no,unknown,9.0,may,91.0,3.0,-1.0,0.0,unknown,no
27,blue-collar,married,secondary,no,564.0,yes,no,unknown,9.0,may,257.0,3.0,-1.0,0.0,unknown,no
36,blue-collar,married,secondary,no,771.0,yes,no,unknown,9.0,may,213.0,4.0,-1.0,0.0,unknown,no
33,technician,married,secondary,no,0.0,yes,yes,unknown,9.0,may,173.0,2.0,-1.0,0.0,unknown,no
43,blue-collar,married,primary,no,757.0,yes,no,unknown,9.0,may,315.0,4.0,-1.0,0.0,unknown,no
42,blue-collar,married,secondary,no,333.0,yes,no,unknown,9.0,may,190.0,3.0,-1.0,0.0,unknown,no
48,blue-collar,married,primary,no,418.0,yes,no,unknown,9.0,may,102.0,3.0,-1.0,0.0,unknown,no
41,admin.,single,secondary,no,-256.0,no,yes,unknown,9.0,may,35.0,3.0,-1.0,0.0,unknown,no
36,technician,married,secondary,no,494.0,yes,no,unknown,9.0,may,83.0,3.0,-1.0,0.0,unknown,no
32,services,single,secondary,no,85.0,yes,no,unknown,9.0,may,834.0,9.0,-1.0,0.0,unknown,no
58,management,single,unknown,no,127.0,yes,no,unknown,9.0,may,244.0,5.0,-1.0,0.0,unknown,no
40,services,married,secondary,no,69.0,yes,no,unknown,9.0,may,143.0,3.0,-1.0,0.0,unknown,no
31,management,married,tertiary,no,713.0,yes,no,unknown,9.0,may,1534.0,2.0,-1.0,0.0,unknown,no
42,blue-collar,married,primary,no,-10.0,yes,no,unknown,9.0,may,291.0,4.0,-1.0,0.0,unknown,no
34,blue-collar,divorced,secondary,no,-294.0,yes,no,unknown,12.0,may,163.0,2.0,-1.0,0.0,unknown,no
34,technician,married,secondary,no,222.0,yes,no,unknown,12.0,may,149.0,6.0,-1.0,0.0,unknown,no
35,technician,married,unknown,no,86.0,yes,no,unknown,12.0,may,33.0,4.0,-1.0,0.0,unknown,no
57,management,divorced,secondary,no,0.0,yes,yes,unknown,12.0,may,144.0,6.0,-1.0,0.0,unknown,no
28,blue-collar,married,primary,no,26.0,no,no,unknown,12.0,may,40.0,3.0,-1.0,0.0,unknown,no
50,technician,married,secondary,no,103.0,yes,no,unknown,12.0,may,79.0,6.0,-1.0,0.0,unknown,no
46,self-employed,married,tertiary,no,-80.0,yes,no,unknown,12.0,may,112.0,2.0,-1.0,0.0,unknown,no
28,blue-collar,married,secondary,no,131.0,yes,no,unknown,12.0,may,147.0,5.0,-1.0,0.0,unknown,no
57,unknown,married,unknown,no,106.0,no,no,unknown,12.0,may,836.0,4.0,-1.0,0.0,unknown,no
49,admin.,married,secondary,yes,15.0,no,no,unknown,12.0,may,290.0,5.0,-1.0,0.0,unknown,no
56,management,single,tertiary,no,4542.0,no,no,unknown,12.0,may,148.0,2.0,-1.0,0.0,unknown,no
56,blue-collar,married,secondary,no,172.0,yes,no,unknown,12.0,may,289.0,5.0,-1.0,0.0,unknown,no
49,management,divorced,tertiary,yes,0.0,yes,no,unknown,12.0,may,345.0,2.0,-1.0,0.0,unknown,no
50,management,married,tertiary,no,107.0,yes,no,unknown,12.0,may,1002.0,5.0,-1.0,0.0,unknown,no
47,admin.,single,secondary,no,15.0,no,no,unknown,12.0,may,181.0,4.0,-1.0,0.0,unknown,no
45,blue-collar,married,primary,no,101.0,yes,no,unknown,12.0,may,460.0,5.0,-1.0,0.0,unknown,yes
44,unemployed,married,secondary,no,304.0,yes,no,unknown,12.0,may,129.0,2.0,-1.0,0.0,unknown,no
51,blue-collar,married,tertiary,no,7816.0,yes,no,unknown,12.0,may,76.0,2.0,-1.0,0.0,unknown,no
34,blue-collar,married,secondary,no,0.0,yes,no,unknown,12.0,may,111.0,2.0,-1.0,0.0,unknown,no
25,management,married,tertiary,no,784.0,yes,yes,unknown,12.0,may,104.0,2.0,-1.0,0.0,unknown,no
30,blue-collar,married,primary,no,2581.0,no,no,unknown,12.0,may,221.0,2.0,-1.0,0.0,unknown,no
39,unemployed,divorced,secondary,no,507.0,yes,no,unknown,12.0,may,150.0,7.0,-1.0,0.0,unknown,no
25,student,married,tertiary,no,333.0,yes,no,unknown,12.0,may,399.0,3.0,-1.0,0.0,unknown,no
34,admin.,divorced,secondary,no,-220.0,yes,yes,unknown,12.0,may,115.0,4.0,-1.0,0.0,unknown,no
25,blue-collar,single,secondary,no,249.0,yes,no,unknown,12.0,may,149.0,5.0,-1.0,0.0,unknown,no
33,blue-collar,married,secondary,no,-257.0,yes,no,unknown,12.0,may,92.0,4.0,-1.0,0.0,unknown,no
44,services,divorced,secondary,no,210.0,no,yes,unknown,12.0,may,111.0,2.0,-1.0,0.0,unknown,no
55,retired,married,secondary,no,18722.0,yes,no,unknown,12.0,may,128.0,2.0,-1.0,0.0,unknown,no
54,admin.,married,secondary,no,42.0,yes,no,unknown,12.0,may,192.0,2.0,-1.0,0.0,unknown,no
43,unemployed,married,secondary,no,210.0,yes,no,unknown,12.0,may,88.0,5.0,-1.0,0.0,unknown,no
35,blue-collar,married,secondary,no,325.0,no,no,unknown,12.0,may,592.0,2.0,-1.0,0.0,unknown,no
27,services,single,secondary,no,123.0,yes,no,unknown,12.0,may,105.0,3.0,-1.0,0.0,unknown,no
42,blue-collar,married,primary,no,-25.0,yes,no,unknown,12.0,may,62.0,2.0,-1.0,0.0,unknown,no
40,technician,married,secondary,no,66.0,yes,no,unknown,12.0,may,29.0,8.0,-1.0,0.0,unknown,no
31,blue-collar,married,primary,no,0.0,yes,yes,unknown,12.0,may,59.0,4.0,-1.0,0.0,unknown,no
29,technician,married,tertiary,no,409.0,yes,no,unknown,12.0,may,247.0,3.0,-1.0,0.0,unknown,no
49,technician,married,secondary,no,4785.0,no,no,unknown,12.0,may,160.0,4.0,-1.0,0.0,unknown,no
59,retired,divorced,primary,no,121.0,yes,no,unknown,12.0,may,144.0,7.0,-1.0,0.0,unknown,no
37,management,married,tertiary,no,0.0,yes,no,unknown,12.0,may,346.0,4.0,-1.0,0.0,unknown,no
60,blue-collar,married,unknown,no,231.0,yes,no,unknown,12.0,may,57.0,2.0,-1.0,0.0,unknown,no
25,technician,single,secondary,no,1135.0,yes,no,unknown,12.0,may,396.0,3.0,-1.0,0.0,unknown,no
28,admin.,married,secondary,no,-201.0,yes,no,unknown,12.0,may,286.0,4.0,-1.0,0.0,unknown,no
40,services,single,secondary,no,-278.0,yes,no,unknown,12.0,may,400.0,3.0,-1.0,0.0,unknown,no
43,technician,single,tertiary,no,16.0,yes,no,unknown,12.0,may,282.0,4.0,-1.0,0.0,unknown,no
51,blue-collar,married,primary,yes,-283.0,yes,no,unknown,12.0,may,38.0,4.0,-1.0,0.0,unknown,no
28,admin.,single,secondary,no,-103.0,yes,no,unknown,12.0,may,252.0,4.0,-1.0,0.0,unknown,no
54,management,married,primary,no,113.0,no,no,unknown,12.0,may,76.0,3.0,-1.0,0.0,unknown,no
37,blue-collar,married,secondary,no,194.0,yes,no,unknown,12.0,may,566.0,7.0,-1.0,0.0,unknown,no
35,self-employed,married,tertiary,no,247.0,yes,no,unknown,12.0,may,167.0,2.0,-1.0,0.0,unknown,no
26,management,divorced,tertiary,yes,-402.0,no,yes,unknown,12.0,may,127.0,2.0,-1.0,0.0,unknown,no
55,services,single,secondary,no,-40.0,yes,no,unknown,12.0,may,178.0,2.0,-1.0,0.0,unknown,no
57,unemployed,married,secondary,no,3867.0,yes,no,unknown,12.0,may,71.0,2.0,-1.0,0.0,unknown,no
39,blue-collar,divorced,secondary,no,36.0,yes,no,unknown,12.0,may,109.0,2.0,-1.0,0.0,unknown,no
36,services,married,tertiary,no,2167.0,yes,yes,unknown,12.0,may,120.0,2.0,-1.0,0.0,unknown,no
35,management,single,tertiary,no,243.0,yes,no,unknown,12.0,may,102.0,3.0,-1.0,0.0,unknown,no
33,blue-collar,married,primary,no,2.0,yes,yes,unknown,12.0,may,409.0,2.0,-1.0,0.0,unknown,no
40,services,single,secondary,no,737.0,yes,no,unknown,12.0,may,117.0,2.0,-1.0,0.0,unknown,no
31,technician,married,secondary,no,286.0,no,no,unknown,12.0,may,177.0,4.0,-1.0,0.0,unknown,no
32,management,single,tertiary,no,311.0,no,no,unknown,12.0,may,757.0,2.0,-1.0,0.0,unknown,yes
27,management,single,tertiary,no,541.0,yes,no,unknown,12.0,may,145.0,1.0,-1.0,0.0,unknown,no
31,services,single,secondary,no,2963.0,yes,no,unknown,12.0,may,124.0,1.0,-1.0,0.0,unknown,no
28,blue-collar,single,secondary,yes,-871.0,yes,no,unknown,12.0,may,36.0,4.0,-1.0,0.0,unknown,no
33,blue-collar,divorced,secondary,no,75.0,yes,yes,unknown,12.0,may,94.0,2.0,-1.0,0.0,unknown,no
31,blue-collar,single,secondary,no,2597.0,yes,no,unknown,12.0,may,189.0,1.0,-1.0,0.0,unknown,no
25,services,married,secondary,no,-454.0,yes,no,unknown,12.0,may,24.0,1.0,-1.0,0.0,unknown,no
29,technician,married,secondary,no,0.0,no,no,unknown,12.0,may,33.0,2.0,-1.0,0.0,unknown,no
47,blue-collar,married,primary,no,304.0,yes,no,unknown,12.0,may,185.0,1.0,-1.0,0.0,unknown,no
59,blue-collar,divorced,primary,no,220.0,yes,no,unknown,12.0,may,165.0,1.0,-1.0,0.0,unknown,no
35,management,single,tertiary,no,561.0,yes,no,unknown,12.0,may,405.0,3.0,-1.0,0.0,unknown,no
33,blue-collar,married,primary,no,211.0,yes,no,unknown,12.0,may,172.0,2.0,-1.0,0.0,unknown,no
31,management,single,tertiary,no,4509.0,yes,no,unknown,12.0,may,207.0,3.0,-1.0,0.0,unknown,no
42,management,single,tertiary,no,196.0,yes,no,unknown,12.0,may,325.0,3.0,-1.0,0.0,unknown,no
26,technician,single,secondary,no,124.0,yes,no,unknown,12.0,may,57.0,8.0,-1.0,0.0,unknown,no
34,blue-collar,single,secondary,no,381.0,yes,no,unknown,12.0,may,102.0,1.0,-1.0,0.0,unknown,no
31,admin.,married,secondary,no,184.0,yes,no,unknown,12.0,may,378.0,3.0,-1.0,0.0,unknown,no
30,blue-collar,single,unknown,yes,-149.0,yes,yes,unknown,12.0,may,164.0,3.0,-1.0,0.0,unknown,no
54,admin.,married,unknown,no,-337.0,yes,no,unknown,12.0,may,288.0,2.0,-1.0,0.0,unknown,no
52,blue-collar,single,primary,no,210.0,yes,no,unknown,12.0,may,154.0,1.0,-1.0,0.0,unknown,no
40,blue-collar,divorced,primary,no,737.0,yes,yes,unknown,12.0,may,102.0,1.0,-1.0,0.0,unknown,no
56,blue-collar,divorced,secondary,no,75.0,yes,no,unknown,12.0,may,136.0,2.0,-1.0,0.0,unknown,no
25,student,single,tertiary,no,641.0,yes,no,unknown,12.0,may,53.0,1.0,-1.0,0.0,unknown,no
60,retired,married,secondary,no,78.0,yes,no,unknown,12.0,may,113.0,3.0,-1.0,0.0,unknown,no
43,blue-collar,married,primary,no,1558.0,yes,no,unknown,12.0,may,110.0,3.0,-1.0,0.0,unknown,no
32,entrepreneur,married,unknown,no,227.0,yes,no,unknown,12.0,may,523.0,1.0,-1.0,0.0,unknown,no
48,blue-collar,divorced,secondary,no,602.0,yes,no,unknown,12.0,may,231.0,1.0,-1.0,0.0,unknown,no
43,self-employed,single,secondary,no,798.0,yes,no,unknown,12.0,may,217.0,1.0,-1.0,0.0,unknown,no
37,technician,married,secondary,no,1047.0,yes,yes,unknown,12.0,may,151.0,1.0,-1.0,0.0,unknown,no
52,services,divorced,primary,no,111.0,yes,no,unknown,12.0,may,179.0,2.0,-1.0,0.0,unknown,no
25,services,single,secondary,no,-439.0,yes,no,unknown,12.0,may,293.0,1.0,-1.0,0.0,unknown,no
31,entrepreneur,single,tertiary,yes,37.0,yes,no,unknown,12.0,may,281.0,1.0,-1.0,0.0,unknown,no
35,blue-collar,married,secondary,no,362.0,yes,no,unknown,12.0,may,363.0,2.0,-1.0,0.0,unknown,no
27,admin.,single,secondary,no,1.0,yes,no,unknown,12.0,may,86.0,1.0,-1.0,0.0,unknown,no
41,self-employed,married,secondary,no,304.0,yes,no,unknown,12.0,may,1147.0,2.0,-1.0,0.0,unknown,no
34,technician,single,secondary,no,-89.0,yes,no,unknown,12.0,may,209.0,1.0,-1.0,0.0,unknown,no
55,technician,married,secondary,no,276.0,yes,no,unknown,12.0,may,486.0,1.0,-1.0,0.0,unknown,no
26,blue-collar,married,secondary,no,288.0,yes,no,unknown,12.0,may,49.0,2.0,-1.0,0.0,unknown,no
36,blue-collar,married,primary,no,650.0,yes,no,unknown,12.0,may,170.0,2.0,-1.0,0.0,unknown,no
